book_uri;buy_links_amazon;buy_links_apple_books;buy_links_barnes_and_noble;buy_links_books_a_million;buy_links_bookshop;buy_links_indie_bound
nyt://book/28ab396d-e398-5021-92d4-8896f185ba13;https://www.amazon.com/dp/1982128712?tag=NYTBSREV-20;https://goto.applebooks.apple/9781982128715?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982128715;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFOX%2BCREEK%2FWilliam%2BKent%2BKrueger%2F9781982128715;https://bookshop.org/a/3546/9781982128715;https://www.indiebound.org/book/9781982128715?aff=NYT
nyt://book/28cad580-eb4e-512f-a790-9fd5eddd45d4;https://www.amazon.com/dp/1538728621?tag=NYTBSREV-20;https://goto.applebooks.apple/9781538728628?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538728628;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BWISH%2FNicholas%2BSparks%2F9781538728628;https://bookshop.org/a/3546/9781538728628;https://www.indiebound.org/book/9781538728628?aff=NYT
nyt://book/29d99d62-a7ef-5d5f-b838-eaa86c77691a;https://www.amazon.com/dp/1501117297?tag=NYTBSREV-20;https://goto.applebooks.apple/9781501117299?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501117299;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHANG%2BTHE%2BMOON%2FJeannette%2BWalls%2F9781501117299;https://bookshop.org/a/3546/9781501117299;https://www.indiebound.org/book/9781501117299?aff=NYT
nyt://book/2a1edbc7-ed9a-5050-a14e-9840cf96fb14;https://www.amazon.com/dp/1982117087?tag=NYTBSREV-20;https://goto.applebooks.apple/9781982117085?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982117085;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FLADY%2BTAN%2527S%2BCIRCLE%2BOF%2BWOMEN%2FLisa%2BSee%2F9781982117085;https://bookshop.org/a/3546/9781982117085;https://www.indiebound.org/book/9781982117085?aff=NYT
nyt://book/2a310c55-69ce-5db6-bd96-fb2c201d969a;https://www.amazon.com/dp/168451259X?tag=NYTBSREV-20;https://goto.applebooks.apple/9781684512591?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781684512591;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FRIGGED%2FMollie%2BHemingway%2F9781684512591;https://bookshop.org/a/3546/9781684512591;https://www.indiebound.org/book/9781684512591?aff=NYT
nyt://book/2a7a6341-c7dc-5cd9-ba4a-02adf201c4fb;https://www.amazon.com/dp/1501194801?tag=NYTBSREV-20;https://goto.applebooks.apple/9781501194801?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501194801;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBOTH%252FAND%2FHuma%2BAbedin%2F9781501194801;https://bookshop.org/a/3546/9781501194801;https://www.indiebound.org/book/9781501194801?aff=NYT
nyt://book/2ac454f6-d557-566c-b1a6-1b38a4bfdd03;https://www.amazon.com/dp/1637580665?tag=NYTBSREV-20;https://goto.applebooks.apple/9781637580660?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781637580660;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FJUST%2BTYRUS%2FTyrus%2F9781637580660;https://bookshop.org/a/3546/9781637580660;https://www.indiebound.org/book/9781637580660?aff=NYT
nyt://book/2b17a8af-d5b1-5943-baec-95abf7035b8e;https://www.amazon.com/dp/0593358333?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593358337?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593358337;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBLACK%2BCAKE%2FCharmaine%2BWilkerson%2F9780593358337;https://bookshop.org/a/3546/9780593358337;https://www.indiebound.org/book/9780593358337?aff=NYT
nyt://book/2b496a38-e72d-5612-8686-460c5c20c0e0;https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316406604?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316406604;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWALK%2BTHE%2BBLUE%2BLINE%2FJames%2BPatterson%2Band%2BMatt%2BEversmann%2Bwith%2BChris%2BMooney%2F9780316406604;https://bookshop.org/a/3546/9780316406604;https://www.indiebound.org/book/9780316406604?aff=NYT
nyt://book/2b83dcbb-703e-538e-8c60-31dbcfe4dbe9;https://www.amazon.com/dp/0593240375?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593240373?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593240373;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSCENES%2BFROM%2BMY%2BLIFE%2FMichael%2BK.%2BWilliams%2Bwith%2BJon%2BSternfeld%2F9780593240373;https://bookshop.org/a/3546/9780593240373;https://www.indiebound.org/book/9780593240373?aff=NYT
nyt://book/2ba182e0-8feb-5d0e-bbe1-4999d34f778c;https://www.amazon.com/dp/1668003058?tag=NYTBSREV-20;https://goto.applebooks.apple/9781668003053?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668003053;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FGOING%2BROGUE%2FJanet%2BEvanovich%2F9781668003053;https://bookshop.org/a/3546/9781668003053;https://www.indiebound.org/book/9781668003053?aff=NYT
nyt://book/2f2fce78-87d5-5355-9891-8abe4d77f407;https://www.amazon.com/dp/0593492544?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593492543?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593492543;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FOUR%2BMISSING%2BHEARTS%2FCeleste%2BNg%2F9780593492543;https://bookshop.org/a/3546/9780593492543;https://www.indiebound.org/book/9780593492543?aff=NYT
nyt://book/2fa4a490-556d-5f03-9854-8e139b55b68d;https://www.amazon.com/dp/0063305089?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063305083?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063305083;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FQUEEN%2BCHARLOTTE%2FJulia%2BQuinn%2Band%2BShonda%2BRhimes%2F9780063305083;https://bookshop.org/a/3546/9780063305083;https://www.indiebound.org/book/9780063305083?aff=NYT
nyt://book/30e66d4a-611a-5a29-b8e2-c7b2eed2bbd4;https://www.amazon.com/dp/0316499374?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316499378?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316499378;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2F22%2BSECONDS%2FJames%2BPatterson%2Band%2BMaxine%2BPaetro%2F9780316499378;https://bookshop.org/a/3546/9780316499378;https://www.indiebound.org/book/9780316499378?aff=NYT
nyt://book/315a34e3-4f39-5379-800b-e78e8fea38c4;https://www.amazon.com/dp/0316332917?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316332910?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316332910;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FLEVIATHAN%2BFALLS%2FJames%2BS.A.%2BCorey%2F9780316332910;https://bookshop.org/a/3546/9780316332910;https://www.indiebound.org/book/9780316332910?aff=NYT
nyt://book/3177f07a-ea44-50d8-a0fd-e3d56450c995;https://www.amazon.com/dp/0593356152?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593356159?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593356159;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BMAID%2FNita%2BProse%2F9780593356159;https://bookshop.org/a/3546/9780593356159;https://www.indiebound.org/book/9780593356159?aff=NYT
nyt://book/3195e1c2-5c59-5158-806a-7abcf3cc9ec6;https://www.amazon.com/dp/1538741369?tag=NYTBSREV-20;https://goto.applebooks.apple/9781538741368?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538741368;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBEYOND%2BTHE%2BWAND%2FTom%2BFelton%2F9781538741368;https://bookshop.org/a/3546/9781538741368;https://www.indiebound.org/book/9781538741368?aff=NYT
nyt://book/31a16107-2dd9-534c-92a0-b75e0262f682;https://www.amazon.com/dp/0593423062?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593423066?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593423066;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWOKE%2BRACISM%2FJohn%2BMcWhorter%2F9780593423066;https://bookshop.org/a/3546/9780593423066;https://www.indiebound.org/book/9780593423066?aff=NYT
nyt://book/322ba51f-7bbe-50e6-98ef-4f53670c1940;https://www.amazon.com/dp/0593422813?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593422816?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593422816;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTOM%2BCLANCY%253A%2BWEAPONS%2BGRADE%2FDon%2BBentley%2F9780593422816;https://bookshop.org/a/3546/9780593422816;https://www.indiebound.org/book/9780593422816?aff=NYT
nyt://book/325d46cd-2ab6-5093-888b-10a01a6983e8;https://www.amazon.com/dp/0593490592?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593490594?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593490594;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSILVERVIEW%2FJohn%2BLe%2BCarr%25C3%25A9%2F9780593490594;https://bookshop.org/a/3546/9780593490594;https://www.indiebound.org/book/9780593490594?aff=NYT
nyt://book/328fd2d4-412e-5c3a-b792-355a5dcf7e37;https://www.amazon.com/dp/1250283302?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250283306?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250283306;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FKILLING%2BTHE%2BLEGENDS%2FBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%2F9781250283306;https://bookshop.org/a/3546/9781250283306;https://www.indiebound.org/book/9781250283306?aff=NYT
nyt://book/32bfcd57-19ea-5fd9-8e65-63b2f46d6eef;https://www.amazon.com/dp/0316485640?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316485647?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316485647;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BDARK%2BHOURS%2FMichael%2BConnelly%2F9780316485647;https://bookshop.org/a/3546/9780316485647;https://www.indiebound.org/book/9780316485647?aff=NYT
nyt://book/3309ff2b-6c6c-55a2-ad3b-fd5d13280fa3;https://www.amazon.com/dp/1250204534?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250204530?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250204530;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BRISING%2BTIDE%2FAnn%2BCleeves%2F9781250204530;https://bookshop.org/a/3546/9781250204530;https://www.indiebound.org/book/9781250204530?aff=NYT
nyt://book/337797d3-55de-594f-af32-576d6bfdeed8;https://www.amazon.com/dp/031645737X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316457378?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316457378;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FCOUNTDOWN%2FJames%2BPatterson%2Band%2BBrendan%2BDuBois%2F9780316457378;https://bookshop.org/a/3546/9780316457378;https://www.indiebound.org/book/9780316457378?aff=NYT
nyt://book/33b96be1-cb22-52a8-9292-c13a950809e6;https://www.amazon.com/dp/1250278198?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250278197?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250278197;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FNIGHTWORK%2FNora%2BRoberts%2F9781250278197;https://bookshop.org/a/3546/9781250278197;https://www.indiebound.org/book/9781250278197?aff=NYT
nyt://book/33eddcca-1315-5c1a-920f-5cfe6c52e1db;https://www.amazon.com/dp/1668000229?tag=NYTBSREV-20;https://goto.applebooks.apple/9781668000229?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668000229;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FIMMORTAL%2BLONGINGS%2FChloe%2BGong%2F9781668000229;https://bookshop.org/a/3546/9781668000229;https://www.indiebound.org/book/9781668000229?aff=NYT
nyt://book/347a5c30-2086-567f-92d2-1250698cf74a;https://www.amazon.com/dp/0316497398?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316497398?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316497398;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHICKER%2BTHAN%2BWATER%2FKerry%2BWashington%2F9780316497398;https://bookshop.org/a/3546/9780316497398;https://www.indiebound.org/book/9780316497398?aff=NYT
nyt://book/35592fa7-27e3-5a42-912d-ca19a8ff6ce6;https://www.amazon.com/dp/059332868X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593328682?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593328682;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BINVESTIGATOR%2FJohn%2BSandford%2F9780593328682;https://bookshop.org/a/3546/9780593328682;https://www.indiebound.org/book/9780593328682?aff=NYT
nyt://book/35a3d1ef-b90c-57ad-a12e-a335fd932680;https://www.amazon.com/dp/0593157532?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593157534?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593157534;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FUPGRADE%2FBlake%2BCrouch%2F9780593157534;https://bookshop.org/a/3546/9780593157534;https://www.indiebound.org/book/9780593157534?aff=NYT
nyt://book/35ce0e35-9372-5371-b3e2-096b57088c26;https://www.amazon.com/dp/006290910X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062909107?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062909107;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBOURDAIN%2FLaurie%2BWoolever%2F9780062909107;https://bookshop.org/a/3546/9780062909107;https://www.indiebound.org/book/9780062909107?aff=NYT
nyt://book/3604acc2-bfc6-541f-9220-6bd077b283ff;https://www.amazon.com/dp/1791392792?tag=NYTBSREV-20;https://goto.applebooks.apple/9781538739723?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538739723;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FVERITY%2FColleen%2BHoover%2F9781538739723;https://bookshop.org/a/3546/9781538739723;https://www.indiebound.org/book/9781538739723?aff=NYT
nyt://book/364d70cc-e228-5238-800e-a1e357531f7d;https://www.amazon.com/dp/1982117354?tag=NYTBSREV-20;https://goto.applebooks.apple/9781982117351?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982117351;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BSONG%2BOF%2BTHE%2BCELL%2FSiddhartha%2BMukherjee%2F9781982117351;https://bookshop.org/a/3546/9781982117351;https://www.indiebound.org/book/9781982117351?aff=NYT
nyt://book/36c6314a-7962-511c-b4c8-7927200740af;https://www.amazon.com/dp/0593135202?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593135204?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593135204;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FPROJECT%2BHAIL%2BMARY%2FAndy%2BWeir%2F9780593135204;https://bookshop.org/a/3546/9780593135204;https://www.indiebound.org/book/9780593135204?aff=NYT
nyt://book/370e6ac0-4b82-5cda-93d8-529f0b928c89;https://www.amazon.com/dp/0062964704?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062964700?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062964700;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FASTOR%2FAnderson%2BCooper%2Band%2BKatherine%2BHowe%2F9780062964700;https://bookshop.org/a/3546/9780062964700;https://www.indiebound.org/book/9780062964700?aff=NYT
nyt://book/373be832-eae0-51c7-bb40-a411601b36ef;https://www.amazon.com/dp/0063250837?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063250833?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063250833;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FYELLOWFACE%2FR.F.%2BKuang%2F9780063250833;https://bookshop.org/a/3546/9780063250833;https://www.indiebound.org/book/9780063250833?aff=NYT
nyt://book/37458abe-8d50-5df2-be27-eb74ca1de10e;https://www.amazon.com/dp/0385548516?tag=NYTBSREV-20;https://goto.applebooks.apple/9780385548519?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385548519;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FROGUES%2FPatrick%2BRadden%2BKeefe%2F9780385548519;https://bookshop.org/a/3546/9780385548519;https://www.indiebound.org/book/9780385548519?aff=NYT
nyt://book/37be0337-b53c-5cd8-889a-349405cf421d;https://www.amazon.com/dp/059332109X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593321096?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593321096;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFRENCH%2BBRAID%2FAnne%2BTyler%2F9780593321096;https://bookshop.org/a/3546/9780593321096;https://www.indiebound.org/book/9780593321096?aff=NYT
nyt://book/37da6f07-ad7b-581c-b86c-ab5333adf3f6;https://www.amazon.com/dp/0062998870?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062998873?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062998873;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWHEN%2BTHE%2BHEAVENS%2BWENT%2BON%2BSALE%2FAshlee%2BVance%2F9780062998873;https://bookshop.org/a/3546/9780062998873;https://www.indiebound.org/book/9780062998873?aff=NYT
nyt://book/38beeeb6-c3d7-5e48-8282-38976a1c67b8;https://www.amazon.com/dp/0593296788?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593296783?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593296783;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FGOOD%2BFOR%2BA%2BGIRL%2FLauren%2BFleshman%2F9780593296783;https://bookshop.org/a/3546/9780593296783;https://www.indiebound.org/book/9780593296783?aff=NYT
nyt://book/398d7e4c-25d0-5932-a770-41f5548c5d78;https://www.amazon.com/dp/0593536967?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593536964?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593536964;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FKILLING%2BMOON%2FJo%2BNesbo%2F9780593536964;https://bookshop.org/a/3546/9780593536964;https://www.indiebound.org/book/9780593536964?aff=NYT
nyt://book/3ab1af80-0bb8-5d72-98fe-f7a7642e2de5;https://www.amazon.com/dp/163149256X?tag=NYTBSREV-20;https://goto.applebooks.apple/9781631492563?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781631492563;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BLYRICS%253A%2B1956%2BTO%2BTHE%2BPRESENT%2FPaul%2BMcCartney%2F9781631492563;https://bookshop.org/a/3546/9781631492563;https://www.indiebound.org/book/9781631492563?aff=NYT
nyt://book/3b1a624d-7296-5b11-9c41-a473f433c18d;https://www.amazon.com/dp/0593243730?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593243732?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593243732;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHELLO%2BBEAUTIFUL%2FAnn%2BNapolitano%2F9780593243732;https://bookshop.org/a/3546/9780593243732;https://www.indiebound.org/book/9780593243732?aff=NYT
nyt://book/3cbc9603-c413-5c58-9cfc-ddba0c360ac3;https://www.amazon.com/dp/0525521046?tag=NYTBSREV-20;https://goto.applebooks.apple/9780525521044?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525521044;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSURRENDER%2FBono%2F9780525521044;https://bookshop.org/a/3546/9780525521044;https://www.indiebound.org/book/9780525521044?aff=NYT
nyt://book/3d401e41-7f0e-5b36-b047-4b92ba028fb9;https://www.amazon.com/dp/0063227533?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063227538?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063227538;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FAMERICA%2527S%2BCULTURAL%2BREVOLUTION%2FChristopher%2BF.%2BRufo%2F9780063227538;https://bookshop.org/a/3546/9780063227538;https://www.indiebound.org/book/9780063227538?aff=NYT
nyt://book/3d464733-2e01-5c6a-bfe5-9b47461d662b;https://www.amazon.com/dp/0063209780?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063209787?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063209787;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FUNTHINKABLE%2FJamie%2BRaskin%2F9780063209787;https://bookshop.org/a/3546/9780063209787;https://www.indiebound.org/book/9780063209787?aff=NYT
